,order,date,market,evaluated_market_balance,price,vol,fee,market_cash_bal,cash_bal,profit,evaluated_balance,desc
142,SETT,2018-10-25T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9263121.641301047,-0.45928254537284374,9263282.672827493,(KRW-ETH:161(=227900.0x0.001))
143,SETT,2018-10-25T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9263121.641301047,0.1413177065551281,9263282.8141452,(KRW-ETH:161(=228100.0x0.001))
144,SETT,2018-10-25T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9263121.641301047,-0.07065885327756405,9263282.743486347,(KRW-ETH:161(=228000.0x0.001))
145,SETT,2018-10-25T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9263121.641301047,-1.554494770243764,9263281.188991576,(KRW-ETH:159(=225800.0x0.001))
146,SETT,2018-10-25T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9263121.641301047,-0.1413177065551281,9263281.04767387,(KRW-ETH:159(=225600.0x0.001))
147,SETT,2018-10-25T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9263121.641301047,0.8479062374681234,9263281.895580107,(KRW-ETH:160(=226800.0x0.001))
148,SETT,2018-10-26T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9263121.641301047,0.07065885327756405,9263281.96623896,(KRW-ETH:160(=226900.0x0.001))
149,SETT,2018-10-26T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9263121.641301047,-0.2473059855401516,9263281.718932975,(KRW-ETH:160(=226550.0x0.001))
150,SETT,2018-10-26T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9263121.641301047,0.0,9263281.718932975,(KRW-ETH:160(=226550.0x0.001))
151,SETT,2018-10-26T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9263121.641301047,-0.49461197294294834,9263281.224321002,(KRW-ETH:159(=225850.0x0.001))
152,BUY,2018-10-26T20:59:00,KRW-ETH,8951867.091687938,228350.0,39.20239584711162,17905.973269692633,35.88821066915989,293348.5763434153,0.0,9245375.251051309,plus_di(22.0475) > minus_di(21.6124)
153,SETT,2018-10-26T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,293348.5763434153,-35810.18006805703,9227471.044252945,"(KRW-ETH:8,952,028(=228350.0x39.203))"
154,SETT,2018-10-27T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,293348.5763434153,-25431.047094989568,9202039.997157956,"(KRW-ETH:8,926,546(=227700.0x39.203))"
155,SETT,2018-10-27T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,293348.5763434153,-29343.515878837556,9172696.481279118,"(KRW-ETH:8,897,144(=226950.0x39.203))"
156,SETT,2018-10-27T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,293348.5763434153,33255.98466268182,9205952.4659418,"(KRW-ETH:8,930,467(=227800.0x39.203))"
157,SETT,2018-10-27T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,293348.5763434153,21518.578311145306,9227471.044252945,"(KRW-ETH:8,952,028(=228350.0x39.203))"
158,SETT,2018-10-28T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,293348.5763434153,-25431.047094989568,9202039.997157956,"(KRW-ETH:8,926,546(=227700.0x39.203))"
159,SETT,2018-10-28T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,293348.5763434153,25431.047094989568,9227471.044252945,"(KRW-ETH:8,952,028(=228350.0x39.203))"
160,SETT,2018-10-28T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,293348.5763434153,-5868.7031757663935,9221602.341077179,"(KRW-ETH:8,946,148(=228200.0x39.203))"
161,SETT,2018-10-28T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,293348.5763434153,13693.640743456781,9235295.981820635,"(KRW-ETH:8,959,869(=228550.0x39.203))"
162,SETT,2018-10-29T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,293348.5763434153,7824.937567688525,9243120.919388324,"(KRW-ETH:8,967,710(=228750.0x39.203))"
163,SETT,2018-10-29T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,293348.5763434153,13693.640743456781,9256814.56013178,"(KRW-ETH:8,981,431(=229100.0x39.203))"
164,SETT,2018-10-29T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,293348.5763434153,-11737.406351532787,9245077.153780248,"(KRW-ETH:8,969,670(=228800.0x39.203))"
165,SETT,2018-10-29T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,293348.5763434153,-19562.343919225037,9225514.809861023,"(KRW-ETH:8,950,068(=228300.0x39.203))"
166,SELL,2018-10-29T20:59:00,KRW-ETH,8824333.511345236,226000.0,39.12398124991568,17686.25113570855,8940499.547577228,9117682.087688651,-127533.58034270257,9080294.978382612,plus_di(20.1637) < minus_di(22.055)
167,SETT,2018-10-29T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9117682.087688651,-107637.65623809025,9117877.153622933,(KRW-ETH:195(=226000.0x0.001))
168,SETT,2018-10-30T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9117682.087688651,-3.2367135118693113,9117873.91690942,(KRW-ETH:192(=222250.0x0.001))
169,SETT,2018-10-30T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9117682.087688651,-0.9925921428948641,9117872.924317278,(KRW-ETH:191(=221100.0x0.001))
170,SETT,2018-10-30T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9117682.087688651,-0.9494359642267227,9117871.974881314,(KRW-ETH:190(=220000.0x0.001))
171,SETT,2018-10-30T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9117682.087688651,1.078904503956437,9117873.053785818,(KRW-ETH:191(=221250.0x0.001))
172,SETT,2018-10-30T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9117682.087688651,0.8631236031651497,9117873.91690942,(KRW-ETH:192(=222250.0x0.001))
173,SETT,2018-10-30T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9117682.087688651,-0.30209326185286045,9117873.614816159,(KRW-ETH:191(=221900.0x0.001))
174,SETT,2018-10-31T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9117682.087688651,0.043156180530786514,9117873.65797234,(KRW-ETH:191(=221950.0x0.001))
175,SETT,2018-10-31T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9117682.087688651,-0.30209326185286045,9117873.355879078,(KRW-ETH:191(=221600.0x0.001))
176,SETT,2018-10-31T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9117682.087688651,0.6473427023738623,9117874.00322178,(KRW-ETH:192(=222350.0x0.001))
177,SETT,2018-10-31T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9117682.087688651,-0.6041865218430758,9117873.399035258,(KRW-ETH:191(=221650.0x0.001))
178,SETT,2018-10-31T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9117682.087688651,-0.8631236031651497,9117872.535911655,(KRW-ETH:190(=220650.0x0.001))
179,SETT,2018-10-31T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9117682.087688651,0.6904988829046488,9117873.226410538,(KRW-ETH:191(=221450.0x0.001))
180,SETT,2018-11-01T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9117682.087688651,2.503058448433876,9117875.729468986,(KRW-ETH:194(=224350.0x0.001))
181,SETT,2018-11-01T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9117682.087688651,-0.6473427023738623,9117875.082126284,(KRW-ETH:193(=223600.0x0.001))
182,SETT,2018-11-01T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9117682.087688651,-0.21578090079128742,9117874.866345383,(KRW-ETH:193(=223350.0x0.001))
183,SETT,2018-11-01T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9117682.087688651,-0.3020932599902153,9117874.564252123,(KRW-ETH:192(=223000.0x0.001))
184,SETT,2018-11-01T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9117682.087688651,0.6473427023738623,9117875.211594826,(KRW-ETH:193(=223750.0x0.001))
185,SETT,2018-11-01T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9117682.087688651,-0.38840562105178833,9117874.823189205,(KRW-ETH:193(=223300.0x0.001))
186,SETT,2018-11-02T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9117682.087688651,0.6041865218430758,9117875.427375726,(KRW-ETH:193(=224000.0x0.001))
187,BUY,2018-11-02T12:59:00,KRW-ETH,8922616.312239066,224900.0,39.67370525673217,17847.464394441846,35.770943719893694,177218.31105514243,0.0,9100027.962981284,plus_di(21.5005) > minus_di(21.1952)
188,SETT,2018-11-02T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,-35694.15197764337,9082181.275398083,"(KRW-ETH:8,922,810(=224900.0x39.675))"
189,SETT,2018-11-02T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,-5939.281656963751,9076241.99374112,"(KRW-ETH:8,916,859(=224750.0x39.675))"
190,SETT,2018-11-02T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,-23757.12662786059,9052484.867113259,"(KRW-ETH:8,893,054(=224150.0x39.675))"
191,SETT,2018-11-03T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,79190.42209286802,9131675.289206127,"(KRW-ETH:8,972,404(=226150.0x39.675))"
192,SETT,2018-11-03T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,-9898.802761608735,9121776.486444518,"(KRW-ETH:8,962,485(=225900.0x39.675))"
193,SETT,2018-11-03T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,-45534.49270339869,9076241.99374112,"(KRW-ETH:8,916,859(=224750.0x39.675))"
194,SETT,2018-11-03T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,-7919.042209286243,9068322.951531833,"(KRW-ETH:8,908,924(=224550.0x39.675))"
195,SETT,2018-11-03T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,-7919.042209288105,9060403.909322545,"(KRW-ETH:8,900,989(=224350.0x39.675))"
196,SETT,2018-11-04T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,-15838.084418574348,9044565.82490397,"(KRW-ETH:8,885,119(=223950.0x39.675))"
197,SETT,2018-11-04T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,-5939.281656963751,9038626.543247007,"(KRW-ETH:8,879,168(=223800.0x39.675))"
198,SETT,2018-11-04T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,15838.084418574348,9054464.627665581,"(KRW-ETH:8,895,038(=224200.0x39.675))"
199,SETT,2018-11-04T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,-19797.60552321747,9034667.022142364,"(KRW-ETH:8,875,201(=223700.0x39.675))"
200,SETT,2018-11-04T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,87109.46430215426,9121776.486444518,"(KRW-ETH:8,962,485(=225900.0x39.675))"
201,SETT,2018-11-04T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,3959.5211046431214,9125736.007549161,"(KRW-ETH:8,966,452(=226000.0x39.675))"
202,SETT,2018-11-05T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,156401.08363341354,9282137.091182575,"(KRW-ETH:9,123,167(=229950.0x39.675))"
203,SETT,2018-11-05T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,324680.73058075644,9606817.821763331,"(KRW-ETH:9,448,498(=238150.0x39.675))"
204,SETT,2018-11-05T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,-85129.70374983177,9521688.1180135,"(KRW-ETH:9,363,198(=236000.0x39.675))"
205,SETT,2018-11-05T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,-128684.43590090983,9393003.68211259,"(KRW-ETH:9,234,256(=232750.0x39.675))"
206,SETT,2018-11-05T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,65332.0982266143,9458335.780339204,"(KRW-ETH:9,299,719(=234400.0x39.675))"
207,SETT,2018-11-05T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,-29696.40828482434,9428639.37205438,"(KRW-ETH:9,269,963(=233650.0x39.675))"
208,SETT,2018-11-06T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,85129.70374983177,9513769.075804211,"(KRW-ETH:9,355,263(=235800.0x39.675))"
209,SETT,2018-11-06T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,-122745.15424394421,9391023.921560267,"(KRW-ETH:9,232,272(=232700.0x39.675))"
210,SETT,2018-11-06T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,59392.816569650546,9450416.738129918,"(KRW-ETH:9,291,784(=234200.0x39.675))"
211,SETT,2018-11-06T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,79190.42209286615,9529607.160222784,"(KRW-ETH:9,371,133(=236200.0x39.675))"
212,SETT,2018-11-06T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,9898.802761610597,9539505.962984394,"(KRW-ETH:9,381,052(=236450.0x39.675))"
213,SETT,2018-11-07T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,213814.1396507416,9753320.102635136,"(KRW-ETH:9,595,294(=241850.0x39.675))"
214,SETT,2018-11-07T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,-95028.50651144236,9658291.596123694,"(KRW-ETH:9,500,075(=239450.0x39.675))"
215,SETT,2018-11-07T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,205895.09744145535,9864186.693565149,"(KRW-ETH:9,706,383(=244650.0x39.675))"
216,SETT,2018-11-07T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,69291.61933125928,9933478.312896408,"(KRW-ETH:9,775,814(=246400.0x39.675))"
217,SETT,2018-11-07T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,-39595.211046433076,9893883.101849975,"(KRW-ETH:9,736,139(=245400.0x39.675))"
218,SETT,2018-11-07T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,69291.61933125928,9963174.721181234,"(KRW-ETH:9,805,570(=247150.0x39.675))"
219,SETT,2018-11-08T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,-162340.36529037915,9800834.355890855,"(KRW-ETH:9,642,904(=243050.0x39.675))"
220,SETT,2018-11-08T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,7919.042209286243,9808753.398100141,"(KRW-ETH:9,650,839(=243250.0x39.675))"
221,SETT,2018-11-08T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,-184117.7313659154,9624635.666734226,"(KRW-ETH:9,466,352(=238600.0x39.675))"
222,SETT,2018-11-08T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,47514.25325571932,9672149.919989945,"(KRW-ETH:9,513,961(=239800.0x39.675))"
223,SETT,2018-11-08T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,37615.45049411245,9709765.370484058,"(KRW-ETH:9,551,652(=240750.0x39.675))"
224,SETT,2018-11-09T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,3959.521104644984,9713724.891588703,"(KRW-ETH:9,555,620(=240850.0x39.675))"
225,SETT,2018-11-09T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,-23757.126627862453,9689967.76496084,"(KRW-ETH:9,531,815(=240250.0x39.675))"
226,SETT,2018-11-09T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,-41574.971598753706,9648392.793362087,"(KRW-ETH:9,490,157(=239200.0x39.675))"
227,SETT,2018-11-09T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,51473.7743603643,9699866.567722451,"(KRW-ETH:9,541,734(=240500.0x39.675))"
228,SETT,2018-11-09T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,29696.40828482434,9729562.976007275,"(KRW-ETH:9,571,490(=241250.0x39.675))"
229,SETT,2018-11-09T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,-142542.75976716168,9587020.216240114,"(KRW-ETH:9,428,661(=237650.0x39.675))"
230,SETT,2018-11-10T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,7919.042209286243,9594939.2584494,"(KRW-ETH:9,436,596(=237850.0x39.675))"
231,SETT,2018-11-10T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,11878.563313931227,9606817.821763331,"(KRW-ETH:9,448,498(=238150.0x39.675))"
232,SETT,2018-11-10T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,7919.04220928438,9614736.863972615,"(KRW-ETH:9,456,433(=238350.0x39.675))"
233,SETT,2018-11-10T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,43554.73215107806,9658291.596123694,"(KRW-ETH:9,500,075(=239450.0x39.675))"
234,SETT,2018-11-10T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,7919.042209288105,9666210.638332982,"(KRW-ETH:9,508,010(=239650.0x39.675))"
235,SETT,2018-11-11T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,43554.7321510762,9709765.370484058,"(KRW-ETH:9,551,652(=240750.0x39.675))"
236,SETT,2018-11-11T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,-53453.53491268493,9656311.835571373,"(KRW-ETH:9,498,092(=239400.0x39.675))"
237,SETT,2018-11-11T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,15838.084418572485,9672149.919989945,"(KRW-ETH:9,513,961(=239800.0x39.675))"
238,SETT,2018-11-11T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,1979.760552322492,9674129.680542268,"(KRW-ETH:9,515,945(=239850.0x39.675))"
239,SETT,2018-11-12T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,-83149.94319751114,9590979.737344757,"(KRW-ETH:9,432,629(=237750.0x39.675))"
240,SETT,2018-11-12T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,-9898.802761608735,9581080.934583148,"(KRW-ETH:9,422,710(=237500.0x39.675))"
241,SETT,2018-11-12T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,69291.61933125928,9650372.553914407,"(KRW-ETH:9,492,140(=239250.0x39.675))"
242,SETT,2018-11-12T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,5939.281656965613,9656311.835571373,"(KRW-ETH:9,498,092(=239400.0x39.675))"
243,SETT,2018-11-12T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,-41574.97159875743,9614736.863972615,"(KRW-ETH:9,456,433(=238350.0x39.675))"
244,SETT,2018-11-12T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,45534.49270340055,9660271.356676016,"(KRW-ETH:9,502,059(=239500.0x39.675))"
245,SETT,2018-11-13T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,-1979.760552322492,9658291.596123694,"(KRW-ETH:9,500,075(=239450.0x39.675))"
246,SETT,2018-11-13T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,-55433.29546500556,9602858.300658688,"(KRW-ETH:9,444,531(=238050.0x39.675))"
247,SETT,2018-11-13T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,-13858.323866251856,9588999.976792436,"(KRW-ETH:9,430,645(=237700.0x39.675))"
248,SETT,2018-11-13T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,-1979.760552322492,9587020.216240114,"(KRW-ETH:9,428,661(=237650.0x39.675))"
249,SETT,2018-11-14T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,13858.323866251856,9600878.540106365,"(KRW-ETH:9,442,547(=238000.0x39.675))"
250,SETT,2018-11-14T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,-79190.42209286615,9521688.1180135,"(KRW-ETH:9,363,198(=236000.0x39.675))"
251,SETT,2018-11-14T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,-5939.281656967476,9515748.836356532,"(KRW-ETH:9,357,247(=235850.0x39.675))"
252,SETT,2018-11-14T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,177218.31105514243,-1979.7605523206294,9513769.075804211,"(KRW-ETH:9,355,263(=235800.0x39.675))"
253,SELL,2018-11-14T20:59:00,KRW-ETH,9106266.161588196,230450.0,39.5943479228307,18251.317228138316,9176444.612766033,9283484.472643338,183649.84934912995,9679167.607925203,plus_di(22.7289) < minus_di(26.5729)
254,SETT,2018-11-14T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,-230049.1891269926,9283719.886677219,(KRW-ETH:235(=230450.0x0.001))
255,SETT,2018-11-15T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,-12.462795458734035,9283707.42388176,(KRW-ETH:223(=218250.0x0.001))
256,SETT,2018-11-15T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,-6.38462882116437,9283701.039252939,(KRW-ETH:217(=212000.0x0.001))
257,SETT,2018-11-15T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,3.0135448034852743,9283704.052797742,(KRW-ETH:220(=214950.0x0.001))
258,SETT,2018-11-15T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,-8.070170829072595,9283695.982626913,(KRW-ETH:211(=207050.0x0.001))
259,SETT,2018-11-15T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,2.962467772886157,9283698.945094686,(KRW-ETH:214(=209950.0x0.001))
260,SETT,2018-11-15T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,-5.669550392776728,9283693.275544293,(KRW-ETH:209(=204400.0x0.001))
261,SETT,2018-11-16T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,2.7070826198905706,9283695.982626913,(KRW-ETH:211(=207050.0x0.001))
262,SETT,2018-11-16T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,2.196312313899398,9283698.178939227,(KRW-ETH:214(=209200.0x0.001))
263,SETT,2018-11-16T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,0.10215406119823456,9283698.281093288,(KRW-ETH:214(=209300.0x0.001))
264,SETT,2018-11-16T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,-0.766155457124114,9283697.514937831,(KRW-ETH:213(=208550.0x0.001))
265,SETT,2018-11-16T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,-3.115698864683509,9283694.399238966,(KRW-ETH:210(=205500.0x0.001))
266,SETT,2018-11-16T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,-0.20430812239646912,9283694.194930844,(KRW-ETH:210(=205300.0x0.001))
267,SETT,2018-11-17T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,-1.3790798261761665,9283692.815851018,(KRW-ETH:208(=203950.0x0.001))
268,SETT,2018-11-17T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,-1.481233885511756,9283691.334617132,(KRW-ETH:207(=202500.0x0.001))
269,SETT,2018-11-17T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,-1.1236946731805801,9283690.21092246,(KRW-ETH:206(=201400.0x0.001))
270,SETT,2018-11-17T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,-2.196312313899398,9283688.014610145,(KRW-ETH:203(=199250.0x0.001))
271,SETT,2018-11-17T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,3.47323807887733,9283691.487848224,(KRW-ETH:207(=202650.0x0.001))
272,SETT,2018-11-17T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,-2.349543407559395,9283689.138304817,(KRW-ETH:205(=200350.0x0.001))
273,SETT,2018-11-18T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,-1.481233885511756,9283687.657070931,(KRW-ETH:203(=198900.0x0.001))
274,SETT,2018-11-18T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,0.7661554589867592,9283688.42322639,(KRW-ETH:204(=199650.0x0.001))
275,SETT,2018-11-18T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,0.5107703041285276,9283688.933996694,(KRW-ETH:204(=200150.0x0.001))
276,SETT,2018-11-18T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,3.0646218340843916,9283691.998618528,(KRW-ETH:207(=203150.0x0.001))
277,SETT,2018-11-18T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,-1.123694671317935,9283690.874923857,(KRW-ETH:206(=202050.0x0.001))
278,SETT,2018-11-18T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,-1.9920041933655739,9283688.882919664,(KRW-ETH:204(=200100.0x0.001))
279,SETT,2018-11-19T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,1.0215406119823456,9283689.904460276,(KRW-ETH:205(=201100.0x0.001))
280,SETT,2018-11-19T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,2.043081222102046,9283691.947541498,(KRW-ETH:207(=203100.0x0.001))
281,SETT,2018-11-19T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,-7.8658627066761255,9283684.081678791,(KRW-ETH:200(=195400.0x0.001))
282,SETT,2018-11-19T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,-10.419714234769344,9283673.661964556,(KRW-ETH:189(=185200.0x0.001))
283,SETT,2018-11-19T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,-5.516319300979376,9283668.145645255,(KRW-ETH:184(=179800.0x0.001))
284,SETT,2018-11-20T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,-0.919386550784111,9283667.226258704,(KRW-ETH:183(=178900.0x0.001))
285,SETT,2018-11-20T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,-0.7661554589867592,9283666.460103245,(KRW-ETH:182(=178150.0x0.001))
286,SETT,2018-11-20T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,-5.976012576371431,9283660.48409067,(KRW-ETH:176(=172300.0x0.001))
287,SETT,2018-11-20T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,-0.35753921419382095,9283660.126551455,(KRW-ETH:176(=171950.0x0.001))
288,SETT,2018-11-20T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,-15.118801046162844,9283645.007750409,(KRW-ETH:160(=157150.0x0.001))
289,SETT,2018-11-20T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,-5.005548996850848,9283640.002201412,(KRW-ETH:155(=152250.0x0.001))
290,SETT,2018-11-21T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,9283484.472643338,16.0381875988096,9283656.04038901,(KRW-ETH:171(=167950.0x0.001))
